"year" "q7a" "q7b" "q7c" "q7d" "q102a" "q102b" "q102c" "q102d" "q102e" "q102f" "q102g" "q104" "q105" "q106" "q107" "gender" "age" "degree" "sei" "ops" "marital" "q135" "n"
1992 4 4 2 2 1 2 1 2 1 2 2 3 1 1 2 "Female" 38 "Less than high school" 29 33 1 250 4
1992 4 2 2 2 1 2 1 1 1 1 1 4 2 2 2 "Male" 45 "High school" 23 38 1 400 6
1992 3 3 2 8 1 1 1 1 1 1 1 4 2 2 8 "Female" 39 "Less than high school" 25 17 1 256 4
1992 3 3 1 1 1 1 1 2 1 2 2 4 2 8 2 "Female" 43 "High school" 50 47 1 430 6
1992 2 3 1 2 1 1 1 2 1 2 2 4 2 1 3 "Female" 70 "Less than high school" 23 38 0 300 3
1992 8 4 2 2 1 1 1 1 1 1 1 4 8 1 2 "Female" 60 "Less than high school" 16 21 1 360 6
1992 3 3 2 2 1 1 1 1 1 1 1 4 4 2 2 "Male" 43 "Less than high school" 31 33 0 230 2
1992 3 3 2 2 1 1 1 1 1 1 1 4 8 1 2 "Male" 70 "Less than high school" 23 38 1 180 2
1992 3 8 2 2 1 1 1 1 1 2 2 4 4 1 2 "Male" 48 "Less than high school" 23 38 0 80 1
1992 3 8 2 2 1 1 1 1 1 1 1 4 2 1 2 "Female" 61 "Less than high school" 23 38 1 210 4
1992 3 3 2 2 8 8 8 8 8 8 8 4 8 8 8 "Female" 61 "High school" 51 49 0 200 2
1992 8 3 8 2 1 1 1 1 1 1 1 4 8 2 2 "Male" 63 "Less than high school" 45 40 1 450 7
1992 3 3 2 2 1 1 1 1 1 1 1 4 3 1 3 "Male" 57 "Less than high school" 23 38 0 250 1
1992 2 3 3 2 1 8 1 2 1 8 2 4 2 1 3 "Female" 47 "High school" 56 46 0 200 4
1992 3 2 2 2 1 2 1 1 8 1 2 8 2 8 2 "Female" 43 "Less than high school" 29 29 1 160 4
1992 3 2 2 2 8 2 1 2 8 2 2 3 2 1 3 "Male" 87 "Less than high school" 33 42 0 550 6
1992 3 8 2 2 1 8 1 8 1 2 8 3 4 1 1 "Male" 35 "More than high school" 45 40 1 600 4
1992 3 2 2 2 1 8 1 1 1 1 1 4 1 1 2 "Male" 43 "Less than high school" 23 13 1 280 2
1992 3 2 2 2 8 2 1 2 1 2 2 3 2 1 2 "Female" 61 "Less than high school" 23 38 1 200 2
1992 3 2 2 2 1 8 8 8 8 2 2 4 1 1 2 "Male" 32 "High school" 41 42 1 250 4
1992 3 8 2 3 8 2 1 2 8 2 2 4 1 1 2 "Male" 33 "Less than high school" 35 34 1 450 6
1992 4 2 2 1 1 2 1 2 1 2 2 4 1 1 4 "Female" 60 "Less than high school" 32 25 1 500 5
1992 2 2 2 2 1 1 1 1 1 1 1 4 4 4 2 "Male" 33 "Less than high school" 29 34 0 300 3
1992 2 3 3 3 1 1 1 1 1 1 2 4 1 4 1 "Female" 57 "More than high school" 66 57 0 160 1
1992 3 3 1 1 1 2 1 2 1 2 1 3 3 1 1 "Female" 39 "Less than high school" 51 42 1 500 3
1992 3 3 1 1 1 1 1 1 1 2 1 4 1 8 3 "Male" 63 "Less than high school" 45 40 1 190 2
1992 2 3 1 2 1 2 1 2 1 2 2 3 1 1 3 "Female" 51 "More than high school" 69 60 0 70 1
1992 3 8 2 1 1 1 1 1 1 1 1 4 2 4 2 "Male" 29 "Less than high school" 42 35 1 170 3
1992 3 2 2 1 1 2 1 2 1 2 2 4 1 1 1 "Female" 62 "Less than high school" 16 23 0 300 3
1992 3 2 2 1 1 2 1 1 1 1 2 4 3 3 2 "Male" 38 "Less than high school" 30 31 0 350 3
1992 2 3 3 3 2 2 1 2 8 2 2 2 1 1 2 "Female" 41 "More than high school" 38 50 1 500 3
1992 1 3 1 2 1 1 1 1 1 1 1 4 1 4 3 "Female" 19 "Less than high school" 43 32 0 250 3
1992 2 3 2 2 1 1 1 1 1 2 1 4 3 4 2 "Female" 23 "Less than high school" 16 21 0 480 10
1992 3 8 2 3 1 1 1 1 1 1 1 4 4 4 2 "Male" 35 "Less than high school" 40 30 1 190 5
1992 2 2 3 2 1 1 1 1 1 2 1 4 1 1 2 "Male" 58 "Less than high school" 23 38 1 600 5
1992 3 3 1 1 1 2 1 2 1 2 2 3 1 1 1 "Female" 57 "Less than high school" 23 38 1 187 3
1992 3 3 1 1 1 2 1 2 1 2 2 4 2 4 3 "Female" 25 "Less than high school" 32 25 1 300 6
1992 3 2 2 2 1 2 2 2 1 2 2 4 4 4 4 "Male" 42 "More than high school" 68 65 1 1000 2
1992 3 2 3 2 1 1 1 1 1 1 1 4 2 1 3 "Female" 53 "High school" 51 49 1 500 3
1992 3 2 2 2 1 2 1 NA 2 NA NA 3 1 1 1 "Male" 57 "Less than high school" 28 33 1 400 5
1992 2 3 3 3 1 2 1 2 1 2 2 4 1 4 3 "Female" 34 "More than high school" 38 50 1 400 5
1992 3 2 2 2 1 2 1 1 1 2 2 4 2 4 2 "Male" 37 "Less than high school" 33 42 1 500 4
1992 2 3 3 3 1 1 1 1 1 1 1 4 2 1 2 "Female" 37 "High school" 54 53 0 230 3
1992 3 2 2 1 1 2 1 2 1 2 2 1 1 1 2 "Female" 81 "Less than high school" 16 22 0 130 5
1992 3 2 2 2 1 2 1 1 1 1 2 4 1 1 3 "Male" 49 "High school" 46 46 1 300 4
1992 3 3 2 2 1 2 1 1 1 2 2 2 1 4 1 "Female" 34 "High school" 38 44 1 250 5
1992 3 3 3 2 1 1 1 1 1 1 1 4 1 1 3 "Female" 41 "Less than high school" 45 40 1 80 3
1992 2 2 2 2 1 2 1 1 1 1 2 4 1 1 1 "Female" 26 "High school" 43 32 0 380 2
1992 3 8 1 1 1 1 1 1 1 1 1 8 4 8 2 "Female" 39 "Less than high school" 16 21 1 130 4
1992 3 3 2 1 1 2 1 1 1 2 2 3 2 2 2 "Male" 65 "High school" 50 32 1 400 3
1992 3 2 2 1 1 8 1 1 1 8 1 4 2 1 3 "Female" 45 "Less than high school" 32 30 1 400 4
1992 2 3 2 2 1 2 1 2 2 2 2 3 1 1 1 "Female" 32 "Less than high school" 43 32 1 600 6
1992 2 2 3 2 1 2 1 1 1 1 1 4 3 4 1 "Male" 40 "More than high school" 69 57 1 500 3
1992 NA NA NA NA 1 2 1 2 1 2 2 2 1 1 2 "Female" 65 "High school" 37 24 1 600 3
1992 2 3 3 2 1 1 1 1 1 1 1 4 2 8 2 "Female" 34 "More than high school" 43 32 1 300 4
1992 3 3 3 2 1 2 1 1 1 2 2 4 2 1 1 "Female" 31 "High school" 32 30 1 400 5
1992 3 2 1 1 1 1 1 1 1 1 1 2 2 1 2 "Male" 62 "Less than high school" 30 31 1 270 2
1992 3 3 3 1 1 1 1 1 1 1 1 4 1 1 3 "Female" 30 "High school" 51 36 1 400 2
1992 3 3 3 1 1 2 1 1 1 8 8 4 2 1 2 "Female" 26 "High school" 29 37 0 400 4
1992 4 2 1 1 1 2 1 2 1 2 2 2 1 1 2 "Female" 71 "Less than high school" 32 25 0 110 1
1992 3 3 3 3 1 1 1 1 1 1 1 4 4 4 3 "Male" 38 "More than high school" 43 32 1 900 4
1992 3 3 8 8 1 1 1 1 1 1 2 4 1 2 4 "Female" 65 "More than high school" 66 57 0 160 1
1992 2 3 2 3 1 2 2 2 1 2 2 4 1 1 3 "Female" 38 "High school" 43 32 0 320 3
1992 2 3 2 2 1 1 NA NA NA NA 1 4 3 4 3 "Female" 38 "More than high school" 60 51 0 200 2
1992 3 3 2 3 1 1 1 1 1 1 2 3 2 3 1 "Female" 46 "More than high school" 69 60 1 800 4
1992 2 2 8 8 1 1 1 1 1 1 1 4 3 2 2 "Male" 21 "Less than high school" 40 40 0 175 3
1992 3 3 2 3 1 2 2 2 1 2 2 1 1 1 3 "Female" 73 "More than high school" 43 32 0 250 1
1992 3 1 2 2 1 1 1 1 1 1 1 4 1 2 4 "Female" 54 "Less than high school" 52 38 1 370 2
1992 2 2 2 2 1 1 1 1 1 1 1 3 2 4 3 "Male" 47 "Less than high school" 33 42 1 550 3
1992 2 2 2 2 1 2 1 2 1 2 2 3 1 1 3 "Female" 55 "Less than high school" 16 21 1 200 2
1992 3 2 2 2 2 2 2 2 2 2 2 1 1 1 2 "Female" 42 "Less than high school" 29 31 1 340 5
1992 3 2 2 2 2 2 2 2 2 2 2 2 1 1 2 "Male" 25 "Less than high school" 23 38 0 100 3
1992 3 2 2 2 2 2 2 2 2 2 2 4 4 1 2 "Male" 19 "Less than high school" 33 40 0 420 5
1992 3 8 8 1 8 2 8 2 8 2 2 1 1 1 3 "Male" 68 "Less than high school" 34 43 1 150 2
1992 3 2 2 1 1 1 1 1 1 1 2 3 1 4 3 "Female" 45 "High school" 39 33 1 200 5
1992 3 2 1 1 2 2 2 2 2 2 2 4 1 1 3 "Female" 57 "Less than high school" 23 25 1 270 3
1992 3 2 2 2 1 1 1 1 1 1 1 4 1 2 2 "Male" 24 "Less than high school" 38 43 0 250 4
1992 4 2 2 2 1 1 1 1 2 2 2 4 4 1 3 "Female" 44 "Less than high school" 28 33 0 188 2
1992 3 2 1 1 1 2 1 2 1 2 2 4 1 1 1 "Female" 49 "High school" 51 49 1 400 4
1992 1 2 1 1 1 8 1 8 8 8 8 4 8 8 2 "Female" 47 "High school" NA NA 1 330 4
1992 3 2 2 2 2 2 1 2 2 2 2 3 8 8 2 "Female" 85 "Less than high school" NA NA 0 400 5
1992 2 3 1 1 1 1 1 1 1 1 1 4 2 8 2 "Male" 48 "Less than high school" NA NA 0 290 2
1992 2 3 3 3 NA NA NA NA NA NA 1 3 3 8 3 "Female" 30 "High school" NA NA 1 270 5
1992 2 3 2 1 1 1 1 1 1 1 1 4 2 2 3 "Male" 23 "Less than high school" 50 32 1 300 3
1992 1 4 2 1 1 8 1 2 1 2 2 4 3 1 2 "Male" 29 "Less than high school" 29 31 0 200 5
1992 3 4 2 2 1 1 1 1 2 2 1 4 2 1 3 "Male" 39 "Less than high school" 26 32 1 400 2
1992 3 3 1 2 1 2 1 2 1 1 2 3 2 1 1 "Female" 41 "High school" 38 50 1 300 6
1992 3 3 2 1 2 2 1 2 1 2 2 1 1 4 2 "Female" 36 "High school" 59 49 1 450 5
1992 2 3 3 2 1 2 1 1 2 2 2 1 1 1 1 "Female" 47 "Less than high school" 30 31 1 260 5
1992 2 2 3 1 2 2 NA 1 2 2 2 1 1 1 1 "Female" 23 "Less than high school" NA NA 1 120 3
1992 2 3 2 2 1 8 1 1 1 1 1 4 3 8 3 "Female" 40 "More than high school" 43 32 0 260 3
1992 3 2 2 2 1 2 1 2 1 2 2 1 1 1 3 "Female" 44 "High school" 61 51 1 350 4
1992 3 2 1 1 1 2 1 2 2 2 2 4 1 4 2 "Male" 45 "Less than high school" 36 38 1 350 3
1992 4 3 1 2 1 1 1 1 1 1 1 4 1 1 2 "Female" 41 "Less than high school" 43 32 1 650 6
1992 2 2 1 2 1 1 1 1 1 1 1 4 2 2 3 "Female" 38 "High school" 51 44 1 350 5
1992 2 3 2 2 1 1 1 1 1 1 2 3 1 1 1 "Female" 40 "Less than high school" 32 30 1 344 6
1992 3 2 2 1 1 2 1 2 1 2 2 4 1 1 3 "Male" 64 "Less than high school" 40 40 1 330 2
1992 2 3 3 2 1 1 1 1 1 1 1 4 8 4 3 "Male" 34 "High school" 74 67 1 400 3
1992 2 2 2 1 1 1 1 1 1 2 2 1 1 1 1 "Male" 65 "Less than high school" 29 31 1 500 5
1992 2 2 2 2 8 8 8 8 8 2 1 4 2 1 4 "Female" 41 "High school" 51 49 1 550 3
1992 2 3 2 1 1 8 1 8 8 2 2 4 1 8 2 "Female" 52 "Less than high school" 32 25 1 400 7
1992 3 3 2 1 1 1 1 1 1 2 1 4 2 1 3 "Female" 47 "High school" 45 37 1 100 4
1992 2 3 2 3 8 8 8 8 1 8 8 4 8 4 1 "Female" 22 "More than high school" 38 50 0 1000 4
1992 2 3 2 2 1 2 1 2 1 2 2 1 1 1 3 "Female" 64 "Less than high school" NA NA 0 190 2
1992 3 2 2 2 1 1 1 1 1 2 2 4 1 1 2 "Female" 37 "More than high school" 38 50 1 350 2
1992 2 3 3 2 1 1 1 1 1 2 2 4 1 1 2 "Male" 30 "Less than high school" 27 35 0 110 1
1992 2 3 3 2 1 1 1 1 1 1 1 4 8 4 2 "Male" 48 "More than high school" 56 45 1 800 4
1992 3 3 2 2 1 2 1 2 1 2 2 3 1 1 2 "Male" 27 "Less than high school" 32 29 1 400 4
1992 2 3 3 3 1 1 1 1 1 1 1 4 1 8 2 "Male" 64 "More than high school" 69 60 1 350 2
1992 2 3 3 2 1 8 1 1 1 2 8 4 1 1 2 "Female" 34 "Less than high school" 32 25 1 175 5
1992 2 3 3 2 1 1 1 1 1 1 1 4 2 3 3 "Male" 21 "More than high school" NA NA 0 600 4
1992 2 3 8 8 1 8 1 1 1 8 8 4 2 1 2 "Male" 60 "Less than high school" 29 34 1 150 2
1992 8 2 2 2 1 8 1 1 1 8 8 4 2 1 8 "Male" 38 "Less than high school" 34 33 1 600 6
1992 2 8 8 2 1 8 1 1 1 8 8 8 2 2 2 "Female" 60 "Less than high school" 20 18 1 180 2
1992 2 2 8 2 1 8 1 1 1 8 8 2 2 1 3 "Male" 52 "Less than high school" 26 32 1 400 2
1992 3 3 3 3 1 2 1 1 1 8 8 4 2 1 3 "Female" 70 "More than high school" 88 78 0 70 1
1992 3 1 1 1 1 1 1 1 1 1 1 4 2 1 2 "Male" 46 "More than high school" 60 63 1 350 3
1992 8 8 1 1 1 8 1 8 1 8 8 2 1 1 2 "Female" 80 "High school" 32 30 1 200 2
1992 3 2 2 2 1 1 1 1 1 1 1 4 1 4 2 "Female" 61 "High school" 51 45 0 168 1
1992 2 3 2 2 1 1 1 1 1 1 1 4 1 1 2 "Female" 33 "Less than high school" 43 32 1 400 3
1992 2 3 2 1 2 2 2 2 2 2 2 1 1 1 3 "Male" 61 "Less than high school" 45 40 1 90 2
1992 2 2 3 2 1 1 1 1 1 1 1 4 1 4 1 "Female" 33 "Less than high school" 29 32 1 1150 3
1992 4 2 2 2 1 1 1 1 1 1 1 4 2 1 2 "Male" 39 "Less than high school" 30 39 1 400 4
1992 4 3 2 1 1 2 1 1 1 2 2 4 1 1 1 "Female" 71 "Less than high school" 27 20 1 230 2
1992 2 2 2 2 1 8 1 8 1 8 8 3 3 2 2 "Male" 67 "High school" 51 48 1 300 2
1992 1 2 2 1 1 1 1 1 1 1 1 4 1 1 2 "Female" 43 "Less than high school" 41 43 1 270 3
1992 3 3 2 2 1 1 1 1 1 1 2 4 2 1 2 "Male" 31 "High school" 41 43 1 220 4
1992 3 2 2 1 2 2 2 2 2 2 2 4 1 1 2 "Male" 41 "More than high school" 50 49 1 900 5
1992 2 4 2 2 1 1 1 1 1 1 2 4 3 3 1 "Female" 27 "More than high school" 38 50 1 350 4
1992 2 3 3 2 1 2 1 2 1 8 2 8 1 4 2 "Male" 30 "High school" 32 30 1 700 6
1992 3 8 2 1 1 8 1 8 8 2 2 2 1 1 2 "Female" 45 "Less than high school" 23 38 1 50 3
1992 2 2 2 2 1 1 1 1 1 8 2 4 1 8 3 "Female" 22 "Less than high school" NA NA 1 150 6
1992 3 2 2 2 2 2 2 2 2 2 2 1 1 1 3 "Male" 71 "Less than high school" 23 38 1 100 4
1992 3 3 2 4 1 2 1 2 1 1 2 4 2 8 2 "Male" 37 "High school" 54 49 1 420 2
1992 3 2 2 2 1 2 1 1 1 2 2 1 1 1 4 "Female" 78 "More than high school" 66 57 0 210 1
1992 3 3 2 3 1 1 1 1 1 1 1 4 3 3 2 "Male" 51 "Less than high school" 32 30 1 290 2
1992 1 2 1 1 1 1 1 1 1 1 1 4 3 2 1 "Female" 45 "Less than high school" 51 49 1 1000 4
1992 2 3 3 3 1 1 1 1 1 1 1 4 3 4 2 "Female" 25 "High school" 32 30 1 370 5
1992 3 2 2 2 1 2 1 2 1 2 2 4 2 4 2 "Female" 71 "Less than high school" 30 31 0 300 5
1992 3 2 2 2 1 1 1 1 1 8 1 4 2 2 4 "Male" 42 "Less than high school" 33 40 1 200 6
1992 2 3 2 2 1 8 1 2 1 2 2 4 1 4 2 "Female" 37 "High school" 56 46 1 280 4
1992 2 2 2 2 1 1 1 2 1 2 2 4 1 1 3 "Female" 33 "Less than high school" 32 30 1 300 3
1992 3 3 2 1 1 2 1 1 1 2 2 3 3 1 1 "Male" 52 "Less than high school" 33 40 1 275 3
1992 1 1 1 1 2 2 2 2 2 2 2 1 1 1 3 "Female" 62 "Less than high school" NA NA 1 250 3
1992 2 3 1 2 1 2 1 2 1 2 2 3 3 4 2 "Female" 62 "Less than high school" 16 21 0 150 4
1992 3 2 1 1 1 1 1 1 1 1 1 3 1 1 2 "Male" 40 "High school" 50 49 1 400 5
1992 2 1 2 2 1 1 1 1 1 1 1 4 2 1 2 "Male" 29 "More than high school" 85 73 1 500 3
1992 3 3 2 2 1 8 1 1 1 8 8 4 4 4 8 "Male" 55 "High school" 49 47 0 260 2
1992 2 8 2 1 1 2 1 8 1 2 2 8 1 1 2 "Female" 68 "Less than high school" 24 25 0 244 2
1992 2 3 2 2 1 1 1 2 1 2 2 2 1 1 3 "Female" 54 "Less than high school" 24 22 1 320 3
1992 3 3 2 1 1 1 1 1 1 1 1 4 3 1 2 "Female" 42 "Less than high school" 20 19 1 200 4
1992 4 3 2 2 1 1 1 1 1 8 8 4 2 8 2 "Male" 39 "High school" 50 49 1 300 4
1992 3 2 2 2 2 2 8 2 1 2 2 4 4 4 4 "Male" 20 "Less than high school" NA NA 0 250 3
1992 2 2 3 3 1 2 1 2 1 8 8 4 1 1 2 "Male" 34 "High school" 34 38 1 520 5
1992 2 3 3 2 1 1 1 2 1 8 8 4 2 1 3 "Female" 50 "Less than high school" 53 34 1 210 2
1992 4 2 2 1 1 1 1 1 1 2 2 8 1 1 3 "Female" 69 "Less than high school" 16 23 1 550 6
1992 3 1 2 3 1 8 1 8 1 8 2 4 2 2 2 "Male" 40 "High school" 50 47 1 380 5
1992 3 2 2 2 1 2 1 8 1 8 2 4 1 1 2 "Female" 43 "More than high school" 50 47 1 300 4
1992 3 3 2 2 1 2 1 2 1 2 2 4 1 2 2 "Male" 35 "More than high school" 45 39 1 120 4
1992 3 2 1 2 1 2 1 2 1 2 1 4 1 1 3 "Female" 32 "High school" 43 32 1 320 4
1992 2 2 2 2 1 8 1 8 1 2 2 3 1 1 3 "Female" 52 "High school" 43 32 0 350 3
1992 3 2 1 1 1 1 1 1 1 1 2 8 1 1 3 "Female" 36 "Less than high school" 29 31 1 300 4
1992 3 2 1 1 2 2 2 2 2 2 2 8 1 1 2 "Female" 83 "Less than high school" 22 31 0 180 1
1992 2 8 2 1 1 1 1 1 1 1 1 4 1 4 3 "Female" 39 "More than high school" 32 30 1 500 4
1992 3 2 2 2 1 8 1 1 8 8 8 3 1 1 4 "Female" 63 "Less than high school" 45 40 1 260 2
1992 3 3 2 1 1 1 1 1 1 2 1 4 1 1 2 "Male" 26 "Less than high school" 34 43 1 280 5
1992 1 2 2 2 1 2 1 2 1 2 2 4 2 2 3 "Female" 27 "High school" 56 46 0 450 2
1992 2 3 1 1 1 2 1 2 2 2 2 1 1 1 2 "Female" 36 "More than high school" 51 49 1 200 4
1992 8 2 2 1 1 1 1 1 1 1 8 4 2 1 2 "Male" 37 "Less than high school" 38 36 1 120 4
1992 2 2 2 1 2 2 2 2 2 2 2 8 1 1 2 "Female" 33 "Less than high school" 23 38 1 150 7
1992 2 2 2 2 1 1 1 1 1 8 1 4 1 1 1 "Female" 35 "High school" NA NA 1 1000 6
1992 3 8 1 1 8 8 8 8 8 8 8 8 1 8 2 "Female" 71 "Less than high school" 23 38 0 72 1
1992 3 8 2 2 1 1 1 1 1 1 1 8 1 3 2 "Male" 66 "Less than high school" 23 38 0 300 5
1992 3 2 2 2 1 8 1 NA 1 2 NA 4 1 1 3 "Female" 72 "Less than high school" 23 38 1 450 4
1992 3 3 3 3 1 2 1 2 1 2 2 1 1 1 2 "Male" 44 "More than high school" 53 60 0 300 2
1992 2 3 2 2 1 1 1 2 1 2 1 2 1 1 2 "Female" 21 "Less than high school" 23 38 0 750 5
1992 3 3 3 2 1 2 1 NA 1 2 2 2 1 1 3 "Female" 39 "Less than high school" 43 32 1 470 5
1992 3 1 1 1 8 8 8 8 8 8 8 8 8 8 1 "Male" 79 "Less than high school" 27 34 1 300 2
1992 4 1 1 1 8 8 8 8 8 8 8 8 8 8 8 "Male" 80 "Less than high school" 34 43 1 250 3
1992 1 3 2 2 1 1 1 1 1 1 1 4 3 4 4 "Female" 31 "More than high school" NA NA 1 2000 4
1992 1 4 3 3 1 1 1 1 1 1 1 4 4 4 4 "Male" 19 "More than high school" NA NA 0 650 4
1992 2 2 2 2 2 2 2 2 2 2 2 4 3 4 2 "Female" 23 "Less than high school" NA NA 0 700 7
1992 1 4 3 3 1 1 1 1 1 1 1 4 4 4 4 "Female" 28 "More than high school" 53 53 0 400 1
1992 3 2 2 2 8 8 8 8 8 8 8 8 8 8 1 "Male" 71 "Less than high school" 30 34 1 300 2
1992 1 2 1 1 1 1 1 1 1 1 1 4 3 4 2 "Female" 52 "Less than high school" 29 32 1 1000 5
1992 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 "Female" 68 "Less than high school" 25 42 0 110 1
1992 2 3 3 2 1 1 1 1 1 1 8 4 3 8 2 "Male" 33 "Less than high school" 30 34 1 400 3
1992 2 3 2 2 1 2 1 1 1 2 2 3 1 2 3 "Female" 26 "More than high school" NA NA 1 1200 4
1992 3 1 1 1 8 8 8 8 8 8 8 4 2 4 8 "Male" 29 "Less than high school" 40 38 0 80 1
1992 8 8 2 2 8 8 8 8 8 8 8 8 8 8 8 "Female" 80 "Less than high school" 30 31 1 300 2
1992 1 4 3 3 1 1 1 1 1 1 1 4 4 4 4 "Female" 21 "More than high school" NA NA 0 1200 3
1992 2 2 2 2 2 2 2 2 2 2 2 3 1 2 3 "Male" 30 "More than high school" 85 73 1 900 5
1992 2 2 2 2 8 8 8 8 8 8 8 8 8 8 8 "Female" 78 "Less than high school" 30 31 1 250 2
1992 2 2 2 2 1 1 1 1 1 2 2 3 3 3 2 "Female" 45 "More than high school" 66 57 1 600 4
1992 3 1 1 1 2 2 2 2 2 2 2 3 1 1 2 "Male" 51 "More than high school" 49 46 1 2000 4
1992 1 4 4 4 1 1 1 1 1 1 1 4 4 4 4 "Female" 30 "More than high school" 54 53 1 2000 2
1992 3 1 1 1 1 2 1 1 1 2 2 3 1 1 2 "Male" 28 "Less than high school" 30 31 1 800 8
1992 3 2 2 2 1 2 1 1 1 2 2 4 3 4 3 "Male" 34 "More than high school" 85 73 1 300 2
1992 3 2 2 2 8 8 8 8 8 8 8 8 8 8 2 "Female" 59 "Less than high school" 43 32 1 250 2
1992 4 4 1 1 2 2 2 2 2 2 2 2 1 1 2 "Male" 44 "High school" 29 31 1 2000 3
1992 2 3 3 3 1 1 1 1 1 1 1 4 2 4 3 "Male" 22 "More than high school" NA NA 0 800 4
1992 1 4 3 3 1 2 1 1 1 2 2 4 2 2 3 "Female" 21 "More than high school" NA NA 0 1200 5
1992 2 3 2 2 1 1 1 1 1 1 8 4 3 3 3 "Female" 21 "High school" NA NA 1 2000 5
1992 3 3 2 2 1 1 1 1 1 8 2 3 3 4 2 "Female" 49 "High school" 38 44 1 450 3
1992 2 3 4 8 1 2 1 2 1 2 2 4 3 1 2 "Male" 22 "More than high school" NA NA 0 450 4
1992 3 1 1 1 2 2 2 2 2 2 2 1 1 1 3 "Female" 42 "More than high school" 38 50 1 400 5
1992 3 1 1 1 2 2 2 2 2 2 2 1 1 1 3 "Female" 49 "More than high school" 66 57 1 350 3
1992 8 8 8 8 1 1 1 1 1 1 1 8 8 8 8 "Female" 41 "Less than high school" 28 31 0 80 2
1992 1 3 1 3 2 2 2 2 2 2 2 1 1 1 3 "Female" 49 "More than high school" 66 57 1 350 3
1992 3 2 2 1 2 2 2 2 2 2 2 2 1 1 3 "Female" 43 "Less than high school" 43 32 1 350 5
1992 3 1 1 1 1 1 1 1 1 1 1 2 2 2 3 "Male" 45 "Less than high school" 40 38 1 300 4
1992 3 2 1 1 1 1 1 1 1 1 1 2 2 4 3 "Female" 50 "High school" 66 63 1 600 3
1992 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 "Male" 57 "Less than high school" 28 33 1 250 4
1992 3 2 1 1 1 1 1 1 1 1 1 2 1 2 3 "Female" 47 "Less than high school" 34 43 0 380 5
1992 4 8 1 1 1 1 1 1 1 8 1 8 1 8 1 "Female" 43 "Less than high school" 25 23 1 230 5
1992 1 3 3 1 1 1 1 1 1 1 1 4 8 8 3 "Male" 33 "Less than high school" 40 38 1 270 3
1992 2 3 1 1 1 2 1 2 1 1 2 3 1 3 2 "Male" 46 "High school" 40 38 1 360 4
1992 3 3 3 1 1 2 1 1 1 1 2 4 1 4 3 "Female" 26 "More than high school" 51 52 1 350 4
1992 2 3 1 1 1 8 1 1 1 1 1 4 8 4 2 "Female" 44 "Less than high school" 35 32 1 180 2
1992 3 3 3 3 1 2 1 8 1 8 2 3 2 1 3 "Female" 49 "High school" 43 32 0 150 1
1992 3 2 2 1 2 2 2 2 2 2 2 1 1 1 2 "Male" 32 "Less than high school" 30 36 1 350 9
1992 3 3 2 2 1 2 1 2 1 2 2 3 2 2 4 "Female" 67 "More than high school" 55 48 0 300 1
1992 8 3 8 8 1 1 1 1 1 8 8 4 3 3 4 "Male" 34 "More than high school" 37 24 1 300 3
1992 3 3 2 2 1 8 8 8 1 8 8 3 8 8 3 "Male" 51 "More than high school" 60 63 1 250 3
1992 4 1 1 1 1 8 8 2 1 2 2 3 1 1 3 "Male" 37 "Less than high school" 28 33 1 200 3
1992 8 3 2 8 1 2 1 2 1 8 2 2 1 1 8 "Female" 32 "More than high school" 55 48 1 500 2
1992 3 3 2 2 1 8 1 2 1 2 2 4 2 3 4 "Male" 34 "More than high school" 73 63 1 800 3
1992 3 2 2 2 1 1 1 1 1 1 1 4 8 8 3 "Male" 38 "Less than high school" 30 39 1 300 3
1992 2 3 2 2 1 2 1 2 2 2 2 2 2 2 2 "Female" 40 "Less than high school" 43 32 1 190 4
1992 3 3 2 2 1 2 1 2 1 2 2 3 2 2 4 "Female" 35 "High school" 51 49 1 1000 4
1992 8 3 2 3 1 2 1 1 1 2 1 4 3 3 8 "Female" 42 "High school" 45 37 0 450 3
1992 3 2 2 2 8 2 8 2 2 2 2 1 1 1 8 "Female" 74 "More than high school" NA NA 1 280 2
1992 1 1 1 1 1 1 1 1 1 1 1 4 2 2 3 "Male" 27 "Less than high school" 30 36 1 250 3
1992 4 8 2 2 1 2 1 2 2 2 2 4 1 4 2 "Male" 50 "Less than high school" 40 38 1 200 3
1992 2 2 2 2 2 2 2 2 2 2 2 2 1 1 3 "Female" 47 "Less than high school" 23 25 1 200 2
1992 3 8 2 2 2 2 1 2 2 2 2 4 1 8 2 "Female" 27 "Less than high school" 43 32 0 80 3
1992 1 1 1 1 2 2 2 2 2 2 2 2 1 1 3 "Male" 36 "Less than high school" 30 36 1 550 5
1992 3 1 1 1 2 2 2 2 2 2 2 1 1 1 1 "Male" 91 "Less than high school" 33 40 0 180 1
1992 1 1 1 1 2 2 2 2 2 2 2 3 1 1 2 "Male" 43 "Less than high school" 30 36 1 400 5
1992 3 3 2 2 1 1 1 1 1 1 1 4 4 2 3 "Male" 68 "More than high school" 67 61 1 390 2
1992 4 2 1 1 1 2 1 1 1 1 1 4 1 1 8 "Male" 53 "High school" 30 31 0 170 1
1992 2 3 2 3 1 1 1 1 1 1 8 4 1 1 3 "Female" 24 "More than high school" 43 32 0 170 2
